id	date	question
401195444	2018-04-18 9:45:24	I just transferred to Shoreline CC Spring quarter and had my official transcripts from 3 of my previous colleges sent to transfer my credits over. Looking at my unofficial transcript, it doesn't look like you guys have received/put in this data yet, when I sent them in over a month ago... my name is and SID is 804427911. I really don't want to have to order them again, as they cost money so if you can even check to make sure you guys have received them, that'd be great. |Thank you!
490032324	2019-03-30 23:53:36	I just want  to know the tuition for taking 20 credits .|( international student)|Thanks.|
571258758	2020-01-10 23:44:01	I just want to apply but I have to attend the information session
420979394	2018-07-04 12:52:05	I just want to ask when will the application for fall quarter starts, my daughter is interested.  Thank you.
452018770	2018-11-05 19:21:42	I just want to learn more about your music technology program and how students studying this field also feel about it. I am a high school senior by the way, and I heard about this program through a recording info event in Seattle.
476152971	2019-02-07 16:38:55	I just wanted to get in touch to let you guys know I made a little mistake with my application - I created a new account on the Washington Technical Colleges website and applied to Shoreline yesterday (2/6/2019). I logged in today to check the status of my application and my browser auto-logged my into my OLD account from 2011 when I first started attending community college for the first time. So I think I've submitted applications under the same name twice  - sorry!
501243700	2019-05-01 14:04:33	I just wanted to see if I could get a copy of bill for this semester. If you could possibly email that to me. Its charged on my moms credit card and she needs a copy of the itemized bill. Thank you
541266830	2019-09-27 18:43:16	I know classes have just started but live across the street and was interested in maybe joining the Pro Tools certificate program if there is space.  Lint to specific program below.|https://www.shoreline.edu/programs/music-technology/foundations-of-digital-audio-pro-tools-certificate.aspx
433215016	2018-08-21 14:28:58	I know this is last minute but how do I get signed up for placement test for math or see if I have passed a certain math class in the past at North Seattle CC?
428450876	2018-07-31 18:15:15	I like to know if you have the fall schedule for an extension program for music appreciation Or guitar 11 lessons l. Thank you very much
441140740	2018-09-22 19:23:35	I like to know which classes are better fit for students that English is their second language.
402744093	2018-04-24 16:49:11	I live Eastern, WA, and I was wondering if I could do HIT online to pursue my career in the medical field?
464147041	2018-12-19 13:54:43	I live in Kirkland during the summer and I am a current student at the University of California, Santa Barbara majoring in cell and developmental biology. However, UCSB does not offer classes in anatomy or physiology. Are the anatomy and physiology lectures/labs offered during the summer and if so is it feasible for a non-full time student at Shoreline Community College to take only these classes? ||Thank you!||Melissa Shavey
388473403	2018-02-28 16:27:45	I live in Vancouver, we and am interested in your school because of the Medical Diagnostics (Sonography). I would like to know if it is possible to get most prerequisites on line? As, I have a job in Portland, Oregon and don't want to quit until I am ready for a program. I have some prerequisites already. Am considering a general AA degree, Ultrasound or Nursing.Would like to start Spring 2018. ||Thank you,|Nona Strawderman
508026769	2019-05-28 22:48:41	I looked at the site, I'm looking at this course/program with 14 credits only. Is there any classes during the summer??||Overview|The Purchasing and Contract Management certificate is designed to provide you with knowledge and skills that are essential building blocks in the field of Purchasing and Supply Chain Management. All courses within this certificate are also part of a AAAS degrees in Purchasing and Supply Chain Management.
418818031	2018-06-27 11:35:22	I lost my student ID card and I need my student ID number. Could you send me my id number please?
462817777	2018-12-14 14:21:22	I made mistakes in how I approached my college education and as such am being academically dismissed from Eastern Washington University. I really want a degree, and now know what I need to do academically in order to succeed as I learned from those mistakes. What are my chances of being admitted?
550269619	2019-10-29 10:25:11	I missed this application period but was wondering when the next application period for the LPN to RN program is?  Is this program 6 quarters?  ||Thank you so much for your time and I apologize if this information is already posted online.
518288135	2019-07-07 13:00:11	I need 45 credits in school age education as I am a teacher at an Elementary after school program. I can only do them online. Is this something you offer?|TIA.|K.
422387319	2018-07-09 13:29:33	I need a copy of my GED transcripts. I'm enrolling in college again. How do I go about getting that?? I believe it was 1991 when I took my GED test to enroll for courses at SCC
495066073	2019-04-16 23:50:10	I need a copy of my payment history for Spring 2019 and Winter 2018/2019! Is it possible to email that to my student email, ann.phan@?
504684229	2019-05-14 15:08:34	I need a copy of my RHIT transcript and/ my diploma.||'Thanks!
409158180	2018-05-18 21:36:23	I need a copy of my unofficial transcript
561419725	2019-12-05 2:07:14	I Need a sort of  booklet for international student application.
573189144	2020-01-17 19:43:12	I need a Statistics class (MATH 108: Introduction to Probability and Statistics, MATH 181: Introduction to Probability and Statistics, MATH 281: Elements of Statistical Methods, MATH& 146: Introduction to Probability and Statistics) in order to prepare for a graduate program at UW. I work full time days and would like info on after hours or online options. Thank you.
516989530	2019-07-02 13:16:30	I need help deciding what direction I need to take to further my career. Can you help me understand what degree I should pursue if my ultimate goal career wise is to be a creative director in the video game industry?
573724890	2020-01-20 16:53:03	I need help enrolling for classes. What classes to start taking? If my Portland community college credits transferred?
573734806	2020-01-20 17:36:50	I need help enrolling for classes. What classes to start taking? If my Portland community college credits transferred?
417920627	2018-06-24 17:23:52	I need help figuring out how to register for classes I want to do, and also make sure the credits will appy to the transfer program.
438371512	2018-09-12 11:49:21	I need help signing up for a class on line. I want Sue Ennis 1633. I seem to dead end at ""appointment"" notice. Jyl L.
439146247	2018-09-15 16:36:24	I need help with financial aid and applying
488105258	2019-03-23 17:16:52	I need information about a class. I'm currently studying at Cascadia college and I'm trying to take a class here at Shoreline community college. I need information about the process.
486349058	2019-03-16 10:57:45	I need information about:|1. Shoreline Comm College rank in Seattle|2. Estimate expenses per year for 2years program Associate, all including homestay and livingcost.|
531754056	2019-08-25 4:49:54	I need information on online health informatics programs specfically  https://www.shoreline.edu/programs/health-information-technology/health-information-foundations-certificate.aspx and https://www.shoreline.edu/programs/health-information-technology/medical-coding-and-reimbursement-specialist-certificate.aspx. Your response will be greatly appreciated.
505354126	2019-05-16 21:04:06	I need information regarding Volleyball:|Min age to play?|Try-out dates?|What gym/trainer are you using for conditioning?
432393144	2018-08-17 13:04:41	I need instructions on how to order Official transcripts to be sent to City U in Seattle via ||Reuben A Miller attended 2004-2006 Digital Audio Degree program.
479677804	2019-02-20 16:17:37	I need my SID to look up my unofficial transcript. I haven't been a student for years so I'm not sure if I even still have one. I tried the online system but I do not have a SSN on file with you guys.
421688967	2018-07-06 17:25:04	I need my unofficial transcript but cant access it online. My SID is 965-02-9431. Can  you please email my unofficial transcript or tell me what my PIN# is.
484101550	2019-03-07 23:31:40	I need one course only, interested in online option- Intro to statistics class as a prerequisite to Nursing program. Thank you.
449668137	2018-10-26 20:37:26	I need one physics course, one biology course and one chemistry course as pre-requisites for a MS/Science Teacher Certification. I live in Bellingham, WA and would love to learn about any opportunities you have for online learning for any of the above classes. Thank you!|Laura Jackson|802-734-6323
436886822	2018-09-06 9:43:47	I need proof of receiving my GED from Shoreline sent to North Seattle College||Frantz Samson|01/16/1990|532298839
452955544	2018-11-08 18:14:01	I need some fitness education which is on this site https://www.gocrazyfitness.com/
575012314	2020-01-24 21:46:04	I need someone to schedule an appointment with an advisor for me. I need the advisor to review my unofficial transcirpts and tell me what classes I need to take to complete and AA in English
429721823	2018-08-06 13:26:59	I need to check when I graduated with my A.A.
435723337	2018-08-31 18:38:29	I need to come take the placement test again and then I also wanted to meet up with an advisor. I'm interested in the Exercise science and kinesiology program.
435721327	2018-08-31 18:24:05	I need to discuss some details about my classes and I already contacted my advisor Ms. Zweifach but I got a automatic response saying that she was not in until the 20th of September which I believe to be to late for what I need to talk about. I was wondering who I would talk to now since I can not meet with Ms. Zweifach.
553946020	2019-11-08 21:50:32	i need to drop a class me and my teacher think its best she said i can have a code if need be but becasue you guys were waiting on my accodmatiosn from edmonds comm i am student with disiblities we both agreeded to retake next quarter will i be ok with fin aid ? the class i need to drop is english 101
402635715	2018-04-24 12:28:52	I need to drop out of my social psychology course, and I'm aware that today is the last day for a 50% refund, but I cannot come to the registration office to do so, due to health reasons. is there a way to drop the course online?|Thank you,|Sarah Burgisser - 960068113
494846456	2019-04-16 9:46:44	I need to figure our how to get my 2017-2018  tuition statements without coming into the college. I need this for my taxes is there anyway ya'll can email them to me at winter.brown@.|My cell is 425-268-2958 and student Id 835212531
404540125	2018-05-01 21:53:54	I need to find out if I owe the college money. I cannot find any information and SCC is saying I owe money.|I cannot find my SID.
491198704	2019-04-04 11:24:33	I need to get my AA and I also work a full time job for the City of Shoreline. If I want to move forward and have a career I will need to get an AA and a degree. I believe online schooling would be the best option for me but I would also like to know my option.
553898980	2019-11-08 17:34:21	I need to get set up with an advisor to possible register for classes. I need night classes because I work full time but would like to go back to school soon.
526131443	2019-08-03 18:30:53	I need to know about my califications
573968670	2020-01-21 14:26:12	I need to know all what courses I need to become a registered nurse taking all programs at your college.
390176503	2018-03-07 20:42:22	I need to know how much money I have paid the school this school year. jazalkhair in advance
403242654	2018-04-26 12:56:18	I need to know if I can use my dad's GI bill and what that covers? Also, need to know how to go about getting school covered as I'm currently unemployed, married and have children.
572718689	2020-01-16 10:17:25	I need to obtain unofficial transcript
431588172	2018-08-14 11:49:55	I need to re-take my pre-requisites to apply for a PA program. I'd love to schedule an appointment to speak to an advisor.
537958839	2019-09-16 22:06:20	I need to reach Rylan Marketing Dept as he's assited us during our visit last summer 2019. But his email bounced my email.
520898994	2019-07-16 19:37:58	I need to recover my student ID so I can request my transcripts.
407932231	2018-05-14 17:59:37	I need to register for fall classes but dont know my student id number. How do i get one?
516607842	2019-07-01 11:15:52	I need to register for summer quarter.|My account is flagged and I'm unable to register online.|
506343428	2019-05-21 13:26:52	I need to register for Winter Bio241 but cannot register! Winter is not an option on registration page.
428768165	2018-08-01 21:08:56	I need to request a copy of my transcript..
412236933	2018-06-01 10:16:50	I need to reset my pin it was changed from my birthday and i forgot what it is. my student id is 965386209
535272449	2019-09-06 18:25:21	I need to send my transcript to my University but I don't know who to get in contact with to make this happen.
551512742	2019-11-01 11:14:07	I need to speak to someone about your animation programs please. 360-320-3277
523741974	2019-07-27 12:37:59	I need to take 12 accounting 101 credits for a promotion at my work. Prefer online. I have questions regarding enrollment, online requirements, and class availability. Ready to enroll ASAP.
524659100	2019-07-29 18:08:57	I need to take 12 accounting 101 credits for a promotion at my work. Prefer online. I have questions regarding enrollment, online requirements, and class availability. Ready to enroll ASAP.
516767552	2019-07-01 21:40:53	I need to take 12 online early childhood education credits as soon as possible. I see you have two summer 2019 online classes going. Can I take those two classes (ECED 120 and ECED 107) and also take ECED 180 this fall?  Those are the only ones I saw available at this time. How much would it cost and what do I have to do to register/apply?  I have a bachelor's degree and a law degree from the UW.  Thank you!  Ivy Fioretti
486532314	2019-03-17 17:46:34	i need to take 2 classes for my degree at UW but i must take them online. i need Spanish 2 and 3. they need to be 5 credits each from an accredited school so that the courses count. i have been incarcerated for most of my adult life. i received my AA degree inside and i released to seattle to attend the UW, seattle campus. i have applied for law school in the fall and just realized that i do not have my language requirements. if so how much and how do i enroll? thank you
392287623	2018-03-13 17:25:13	I need to take a calculus class either during summer, or the rest of this spring semester, and I am currently enrolled in Washington State University. Can I take only one class from shoreline or do I need to be a part time student? do you have online and in person options? do you have summer classes or am I too late for the spring semester? any and all help you could give me would be appreciated
550779181	2019-10-29 23:28:56	I need to take a couple of classes online for a master's program's prerequisites that I didnt take for my undergrad degree. What is the process for doing this? I'm trying to avoid having to come to campus since I work full time.
446345672	2018-10-13 13:04:12	I need to take Anatomy and Physiology 1&2, and a math class, for the Radiation Therapy program at Bellevue College. Are the course numbers the same between the two schools? How do I know I'm signing up for the correct class.|Thank you
438536495	2018-09-12 23:59:53	I need to take college algebra  for to transfer to the program I'm already enrolled in I just wondering if intro to algebra or intermediate algebra is what I should be taking. so I can enroll in the appropriate class through your college
419405937	2018-06-29 3:15:49	I need to take either a developmental or abnormal Psych class in the fall of 2018 to augment my undergraduate degree in order to begin a Master's program in Couple and Family Therapy.  I'm interested in Psych & 200 Lifespan Psych.  What would I have to do to enroll?
488575519	2019-03-25 22:02:55	I need to take Life Span psychology class as part as a prerequisite of a Master program. I am not able to register online  because I'm about a current student or have a student ID or pin. How do sign up for the class?
516711651	2019-07-01 16:56:14	I need to take one online class this summer. Can I still enroll in your school?|
468687182	2019-01-11 2:52:12	I need to withdraw this quarter for health reasons. Can you help with that? Thank you!
424668235	2018-07-16 16:50:29	I never completed highschool years ago I went to everett community college to work towards a degree and complete my highschool credits at the same time. Do you have any sort of program like this?
386909895	2018-02-22 14:24:00	I note that the pool for teaching applicants opened in 2014. Can you tell me if there is a backlog or waiting list of applicants in each field and whether any preference is given to earlier applicants? I am interested in applying to teach history but am curious whether new applications will be considered as they are received or merely put into the pool for review when there is an opening in the future. Thanks so much for any additional information you can provide how your open pool system works.
557966253	2019-11-21 16:17:01	I notice you have LPN to RN advanced placement option aas-t . I was wondering do you offer LPN classes diploma and then get to bridge over LPN to RN ? Is this what type of program that this is ? Id like more information about the program and pre requisites.  Also what type of disability programs you offer I guess assistive technology at your campus ?
394636492	2018-03-21 18:43:42	I noticed on the prerequisite list for the dental hygiene program that online credit is acceptable for specified courses. Would an online Psychology 101 course be acceptable for credit?
531314391	2019-08-23 0:08:05	I noticed that my name in your records is incorrect |
413947577	2018-06-07 14:04:31	I noticed that on your website there is a AA with focus in ASL. |When I tried to reach out to the program advisor I got a mailer demon email back saying that email no longer exists. |I want to become a sign language interpreter and was wondering if your school offers this program still? |
552400181	2019-11-04 17:24:16	I noticed there are a few options for Accounting such as a certificate and also a two year degree. I am wondering if I can take the certificate and then later come back and turn that into the two year degree? I don't want to go to school for a long time and I need to work during school to support myself so I am wondering what the course schedules are like. For example, do you offer night classes? Second, what are the math requirements to enter into the Accounting program?
493615397	2019-04-10 20:16:04	I own a private general dentistry practice on Bainbridge Island.  Like many dentists in Kitsap County, I have seen the pool of licensed dental hygienists shrink over my 20 years practice.   My current full time position for a dental hygienist remains unfilled after several weeks of advertising.  Please let me know the contact information of a Shoreline CC dental hygiene program coordinator who helps connect dental hygiene graduates with private practices.  Thank you,  Lance Wicklund, DMD
571506990	2020-01-12 12:42:55	I passed High school from India, want to study nursing in usa please advise
490669131	2019-04-02 14:28:47	I personally have many questions. My bigger questions are about the automotive courses. I was curious what automotive courses Shoreline offers, and how many courses I can take per semester. My other question is would I be able come to the campus to visit the class and get a general understanding on how the course is ran and to see how I would fit in with the automotive classes at Shoreline. I greatly appreciate you taking time to read over this and possibly answering my question.
525851851	2019-08-02 12:04:19	I plan on transferring to UW, but I do not have the physics prerequisite required for an Astronomy major. I was wondering what I would need to do to get those three courses complete. Not all the course numbers have the same names as they do at UW and do not know exactly which three are the requirements. Also, most of them require a math prerequisite and I do not know if the math I took at my last university will count towards SCC's requirements for physics classes.
413366084	2018-06-05 17:09:55	I plan to attend my daughter's graduation 6/21/18. I use a walker and am unable to climb stairs (bleachers).  I cannot find the ""event accommodation request form"" anywhere on your website. Can you email or mail me a copy?  I require seating on the main floor for myself and a friend who will help me.||Thank you for your help.
487465066	2019-03-20 21:59:24	I plan to take the online ECED&120 Class.  I run a family child care and I am the only teacher. My question is whether i can take this class and how? I have already taken  the ECED&105 and ECED&107 at your school.  Many thanks!
558506147	2019-11-24 1:50:07	I previously attended Shoreline and I'm hoping that someone could look into my files and give me some information on what remains, if I decided to return, to complete my Art and Design Foundation Certificate.||Thanks,|John Van Enkevort
439236492	2018-09-16 12:35:41	I previously have an Associates Degree in Science with a background in Early Ed from the state of Massachusetts, do you think that my classes will be able to be transferred over so that I wouldn't have to retake courses?
430617293	2018-08-09 15:45:58	I read on your website that you offer American Sign Language. |I am trying to find out if you offer a two year transfer degree with a focus in sign language interpretation. |If you do can you assist me in finding out what classes I need to take to transfer to a four year and complete my bachelors in interpretation.
403711599	2018-04-28 13:30:14	I really need an orientation, meet with an advisor, find out how to register for the summer quarter, and figure out my Financial aide before the deadline for the summer/fall semester. If someone could contact me asap that would be great. I'd really like to get the ball rolling! Thank you.
397412600	2018-04-02 20:41:01	I really want to get back into school and pursue a degree in dental hygiene. But I need help getting started and hopefully can sit down with an advisor who can help me map out a plan.||Thanks!
575643308	2020-01-27 21:45:27	I really would appreciate more information on the  Post Baccalaureate Studies for the Health Professions program (PBS), ||Thanks in advance |
480193310	2019-02-22 4:53:37	I really would like to give myself a greater chance to transfer and exceed my expectation of what I can do in school. It is my dream to transfer to a college I wish to go and to make that happen I would like to provide a sincere image on my transcript and I believe this may help.
566846673	2019-12-22 23:26:55	I received a First Aid card from a company called BestCPRUSA via my workplace, and I was curious if it was eligible to be used towards my Nursing application?
530914413	2019-08-21 19:21:26	I received a gen ed AA degree from Shoreline in 2005, but have been a stay-at-home mom since then. I'm ready to pursue a career, and believe that accounting would be a good fit for me. Would the accounting certificate program be a good option to give me a footing in the accounting industry? It looks like this program would enable me to get an entry-level job, and then I would have the option of advancing my career through further education and work experience as I am motivated. Is this correct?
549659524	2019-10-26 17:17:07	I received a letter saying that I may be eligible for membership in Phi Theta Kappa so I want to learn more about it. Was that letter a fluke or do I have an actual shot? Lol
408835199	2018-05-17 15:54:44	I received the letter of shoreline community college a few moths ago. I will attend in September. And I wonder how can I get in touch with any a divisors who works for the housings.
408279814	2018-05-15 23:56:36	I received the letter of shoreline community college a few moths ago. I will attend the orientation in September 17, 2018. Does shoreline has dorms which accept 17 years old students? And I wonder how can I find a place to live if I arrived around September 10.
408834896	2018-05-17 15:53:41	I received the letter of shoreline community college a few moths ago. I will attend the orientation in September 17, 2018. Does shoreline has dorms which accept 17 years old students? And I wonder how can I find a place to live if I arrived around September 10.
468273220	2019-01-09 15:28:29	I recently applied to SCC and was hoping my application would be processed before the financial aid application due date for spring. It has now been about over a week since I applied and I'm beginning to worry I will miss the date. I was wondering if there is any way to check that my application went through and is being processed.|Thank you!
532232846	2019-08-26 18:05:46	I recently came across some info on your school and it sparked my interest. I am a senior this year and will be graduating in 2020. Can you please send me more info on campus life, financial aid, and degrees offered. I would love to be able to show off some gear from your school (shirts-3xl, sweatshirts-3xl, hats, stationary, water bottles, or any other items available) around my school and town. I am real busy with athletics right now but hope to visit as soon as possible. |Thanks again,|Drew J
404482818	2018-05-01 17:15:37	I recently filled out a FAFSA form, and it said I was eligible for aid. I'm sort of new to this whole process, so I was wondering if I could schedule an appointment to come in and figure out how I apply for student loans and everything lile that? That would help a lot. Thank you!
485354139	2019-03-12 17:13:07	I recently graduated from the UW with a BA in Public Health. I intend to apply to PA school at some point in the future, but need one more human anatomy and physiology course (focus on anatomy) as prerequisite for the program I want to apply to, as they were not being offered at the UW at the time. I saw a course listing for BIOL 231 for Human Anatomy and wanted to know if it was being offered at Shoreline in the near future, and if/when I would need to apply for admissions. Thanks!
554449068	2019-11-11 8:57:20	I recently heard about the nursing program you offer and I have some questions. I graduated from Eastern Washington with my BS in Exercise Science and am looking to go into nursing school to become an RN. Once hearing about your program at Shoreline (and how fast the program is laid out to become an RN), I have been searching through your website trying to figure out if all is true. Would it take me only 10 months to become an RN with me having a BS in Exercise Science?
405219671	2018-05-04 3:41:11	I recently submitted an admissions application and I had a few questions. I lived and went to school in Florida, but moved to WA in August 2017 due to a domestic violence issue,  my family relocated and received new names. All of my education information is in my old name and I wanted to know if I would need to come clear anything up, as well as inquire about  residency regulations since I have only been living in the state of WA for 10 months. I'm interested in finishing my high school credits
414077054	2018-06-07 22:09:04	I recently submitted my application for SCC. I was wondering what the turnaround time normally is for application decisions. I have heard back from most of the other community colleges in the area, but I favor yours as the class schedule works best for me. If you have any information, or if there are any additional steps I need to take, please let me know. Thank you!
561059000	2019-12-03 22:06:12	I recently was told the dental hygiene program was being shut down and I wish to either apply for it or know for certain that it has been axed.
416864231	2018-06-19 19:06:09	I registered and paid for summer classes a couple of weeks ago but have yet to receive any information about it. I'm taking the class online so was wondering when I would start getting info about the class.
436158792	2018-09-03 18:52:46	I saw the orientation day for international students, it's between 9/17-9/21. I want to know what time does it starts? Thank you!
404924726	2018-05-03 4:33:27	I saw there are CNC machining classes in Shoreline community college. |After watching Your video on Youtube, I wanted to know:|1. what machines do you use in the manufacture classes.|2. have you ever consider using CNC machines for turning or milling?||Looking forward for the reply, thank you!
392378333	2018-03-13 22:10:50	I see on the application website that I was accepted into Shoreline, but I have changed my application a couple of times, so I was wondering what quarter am I scheduled to attend?
505449007	2019-05-17 10:02:12	I specifically need a three course calculus series, linear algebra, and 2 computer science courses. I travel a lot for work irregularly. Are these all course you offer in some capacity online or over weekends?
489978568	2019-03-30 15:02:47	I start online classes on the 3rd of april and I was wondering if I needed to purchase any textbooks &/or a student ID. I also wanted to know if I could be given my student number.
540892821	2019-09-26 13:22:29	I started my A.S in California back in 2015. Do I have to transfer over my credits? If I don't transfer over my credits, will I still get financial aid?||I'm 22, am I still looked at as a dependent of my parents? Will I still need my dad's information to fill out my financial aid, even though I've been living in the state of Washington and supporting myself with out the help of my parents for the past year and a half now?
475546331	2019-02-05 20:22:40	i studied for 1 session in the college and transferred to Bunker Hill Community college, Boston. I studied there in june, 2016. I was wondering hoe could I get the transcript of the exams that I passed during that time in the college? I remember I was given an email id with go.shoreline.com but I don't remember it in full. is there any way you guys could send me my transcript through email?||name - aman baniya|D.O.B - 12/25/1991
466707828	2019-01-03 10:34:38	I submitted 6 weeks ago 2 classes to see if they would transfer for credits for the nursing program and haven't heard back still.|I also am having troubles locating what book is needed for my nutrition class this quarter (nutr101).|Please contact ASAP, especially about the book! Thank you.
513873341	2019-06-19 23:20:49	I submitted my application for this college and would like to take summer quarter classes. I was wondering when I would hear back about my application and if I would still have time to sign up for the summer class POL S 202?
517162210	2019-07-03 1:02:34	I taking US History at NSC is my last class to finísh high school I already graduated on June 13, 2019. My question is to enroll CNA program Having a high school diploma I need to take the test to enrroll or not? Thanks
513531712	2019-06-18 21:16:12	I thought I signed up for an online real estate course but I can't seem to locate the classes for the summer quarter?
449055744	2018-10-24 15:35:50	I took a class this summer and was hoping to have my transcript sent to UW Admissions, who should I get in contact with to request that? Thanks!
409475359	2018-05-20 23:57:29	I took an online class a couple years ago (anti bias education) and I would just like the dates (quarter start and end) and the credit information please. Thanks!
511780675	2019-06-11 23:11:54	I took classes for one summer quarter about 15 years ago. I would like to enroll. I currently work 7am-5pm and would like to schedule an appt so I can register. What do I need to do?
411704768	2018-05-30 10:20:57	I took classes here 12+ years ago. Are the credits still valid? Can I receive a transcript? I would like to finish my AA.
578058150	2020-02-04 17:04:07	I took my G.E.D. at your campus in 2008 and I need to get a hold of a copy of the diploma.
522495197	2019-07-23 0:56:42	I took one class at SCC when I was a senior in high school for running start in 2013-2014. I don't know if that qualifies me as a former student. I was hoping to take an online psychology class as a prerequisite if that is available.
541559309	2019-09-29 16:59:08	I tried applying a year ago when I first graduated 2018 but then decide to take a gap year for work and savings. Im not sure where I should start in the application process since I have already done some of these things. I just need help in the application and enrollment process and possibly some advise on which classes I should take first. Thank you!
523794387	2019-07-27 19:22:36	I tried applying in may but didn't recieve the info i needed. Plz, help. I used to be a student at Art institute of seattle and then they shutdown in march. I was told, the application process is slightly different for the ai students. Please let me know as soon as possible. My number is 907-321-8570. Thanks.
409746756	2018-05-21 17:47:52	I tried to register for summer and it said that I need a course entry code for Bio&241 because I do not have the required prerequisites. I think this is because I completed my prerequisite at North Seattle Community College so the Shoreline system might not have that. Is it possible for you to send me the course entry code for this class? If you require my unofficial transcript from North Seattle Community College, I can send it in another email.
392882128	2018-03-15 5:47:03	I uesd to study in shoreline community college, and I forget my student ID number. I need to know my student ID number to find my transcript in SCC.  ||First name: LIUQIAN|Last name: HONG   |Date of birth：10/09/1995||Thank you !
389254166	2018-03-04 11:17:52	I understand registration is 3/12 but whenever i attempt to register it says I need a registration appointment. Will that go away 3/12 or do I need to set up an actual meeting with a registration advisor? If so, I will be on campus 3/14 at 3pm for a placement test. Can I please schedule an appointment for that afternoon?
514870994	2019-06-24 14:25:52	I understand that I'm able to obtain either a transfer degree in Criminal Justice or Drama. Both of these majors I gravitate towards, I just wanted to ask how would I be able to obtain a major and minor in both subjects? Is that something I would be able to do at Shoreline or would I have to do that at a 4-year institution?
508622422	2019-05-30 22:26:32	I understand you have a film/television program.  My son is completing his sophmore year at Kamiak, can he participate in a summer program? He wants to work in film as an adult and I would like him exposed to different jobs in the film industry
414435646	2018-06-09 1:41:22	I use to be a student with shoreline community college about 6-7 years ago and took time off from school for personal reasons. I want to return back to school and I am really interested in persuing a career in Dental Hygienist. What is the best way to get back into school so I can start the program? Please advise and thank you.
430430648	2018-08-08 22:16:36	I used to be a student at Shoreline and I'm looking for my ID so that I can order a transcript. Could you help me find my Shoreline ID?||Thanks!||Rob
390167641	2018-03-07 19:48:25	I used to be one Shoreline CC Student back in a days. but I need all of calls that I took by the time please. I don't remember may be the school ID number as well. So would guys please email it "" "" If you have further question you go a head call me (206) 851-8201.||Thank you with my respect|Mulugeta Aseresu
528446161	2019-08-13 1:50:32	I wanna get dental hygienist licence. Can japanease student study abroad? |
466715353	2019-01-03 11:01:02	I wanna know if I can do online school at this school. I don't really want to go to campus, just to my work on the computer. Please email me back with many information or any contact information that I am able to call to talk about this and get an idea if there is anything that  can do online.
566146687	2019-12-19 14:42:16	I wanna know if you guys have any class option for English only, I'm looking for a  program for a friend and his English is good. Please contact me when possible.|Kindly,|Ana
466924063	2019-01-04 7:04:19	I want  to  konw  about ESL's detail.like when are you starting classes？March 27?how much I need to  pay ?your  esl tuition  fee. |
530894965	2019-08-21 17:58:46	I want an AA in Accounting and am working full-time.  Can I take this complete course online? Is it available on line at my pace, following the program guide or do I have to wait for class start times?
412625499	2018-06-03 19:40:24	I want learn English. I want learn about information Esl course. Thank you.|
461542517	2018-12-10 15:01:53	I want o get some information about this program: Office Assistant/Receptionist
394636876	2018-03-21 18:45:36	I want set up appointment to come see someone to talk to about schoolarships I could apply for, I've gone on the website the letter I got in the mail, but im having hard time with them. |Thanks.
422584035	2018-07-10 2:55:59	I want the transfer program to a four year college in computer science. How long will it take me to finish the program and how do i apply. Also what will be the cost of attendance.
443169176	2018-10-01 2:42:00	I want to admission in BSc college
411533279	2018-05-29 16:12:50	I want to apply and register for the general automotive tech program.
512545004	2019-06-14 14:47:21	I want to apply for all 3 Spanish classes that are offered for the summer but there is a prerequisite for Spanish 2 and 3. Do I register for Spanish 2 and 3 after Spanish 1 or register for them all 3 at once so I don't miss out on a class? I am already registered for Spanish 1. When I called I spoke with 3 people and they said I needed a code.  How do I get the code so I can register for Spanish 2 and 3 before they fill up? Thank you.|Anjela Hendrickson
564065510	2019-12-13 1:39:38	I want to apply for the dental hygiene AAS program and eventually apply to a 4-year university for dentistry. I am a senior in the process of completing high school and am confused about whether I meet the requirements to apply directly or if I need to/can take the prerequisites whilst attending the program in the fall. I am pretty sure there are a few courses on the prerequisites list I have not previously taken. Please let me know.
488570336	2019-03-25 21:45:28	I want to apply for the Dental Hygiene program, but was wondering if you guys offer the program every Fall or every other Fall semester?
388126929	2018-02-27 11:33:25	I want to apply for your school but I do not know what I need to do to study in your school. And about the tuition fee can you tell me some detail information about it? do I need to pay for some other fees while studying at your school? I will finish my grade 10 at the end of this May and I am already 16 years old, so can I go to your school next year? I'm from Vietnam and I was an exchange student in Canada for almost 1 year, and I come to the US this semester two of 10th grade.
462154285	2018-12-12 12:12:21	I want to apply the nursing program and I want to come in to meet an adviser to know more about the program. I would love to get more information regarding the nursing program. I have a Bachelor degree from University of Washington and want to get RN from Shoreline  Community College. |Thanks,|Ayan Abdullahi
522146931	2019-07-21 21:22:50	I want to ask about animation major, iam us citizen but live out of country usa, iam on grade 11 right now, i want to ask ask about animation major and what document i need to take animation foundation class after finish the class of foundation can i continue to college there? Thank you very much for your attention. Have a great day
405203388	2018-05-04 1:01:15	I want to be an art teacher. I know I need a teaching certificate but also I need training in the visual arts. How much do I need? A 2 year certificate? Individual classes? I want to begin in the fall, though I could take one or two classes over the summer.
535458983	2019-09-08 0:36:39	i want to become an LPN. i am currently patient care tech. i work as a cna in a rehabilitation clinic.
407235938	2018-05-11 11:32:12	I want to do a course on photography. So, i would like to know about the duration of the course, costs of the course. If there is a chance of financial assistance, hope you would suggest me for that, too.
577721383	2020-02-03 17:40:46	I want to do a transfer program, but I did not see a transfer for accounting, and I was wondering if that is something that I could do. Or if not, what are my options. Also, who should I contact about planning my academic future?
